000000.000,0.0,0.0,0.0,99.99,27.1875,24.875,995.779,
000000.000,0.0,0.0,0.0,99.99,27.1875,24.875,995.7615,
000000.000,0.0,0.0,0.0,99.99,27.1875,24.875,995.7463,
000000.000,0.0,0.0,0.0,99.99,27.1875,24.875,995.7389,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.7661,
000000.000,0.0,0.0,0.0,99.99,26.75,24.8125,993.9659,
000000.000,0.0,0.0,0.0,99.99,26.8125,24.8125,993.9373,
000000.000,0.0,0.0,0.0,99.99,26.8125,24.8125,993.9306,
000000.000,0.0,0.0,0.0,99.99,26.875,24.8125,993.8978,
000000.000,0.0,0.0,0.0,99.99,26.875,24.8125,993.9021,
000000.000,0.0,0.0,0.0,99.99,26.875,24.6875,993.6523,
000000.000,0.0,0.0,0.0,99.99,26.875,24.6875,993.6213,
000000.000,0.0,0.0,0.0,99.99,26.875,24.6875,993.6006,
000000.000,0.0,0.0,0.0,99.99,26.875,24.6875,993.6076,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.6566,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.6212,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.6603,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.6512,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.5975,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.6,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.5661,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.5021,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.4922,
000000.000,0.0,0.0,0.0,99.99,26.875,24.6875,993.3968,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.4112,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.4144,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.4225,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.625,993.4022,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.3812,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.625,993.3371,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.2999,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.2749,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.2509,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.6875,993.2235,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.75,993.2585,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.75,993.226,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.75,993.2479,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.8125,993.2419,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.875,993.3018,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.875,993.3163,
000000.000,0.0,0.0,0.0,99.99,26.9375,24.9375,993.3345,
000000.000,0.0,0.0,0.0,99.99,27.0,24.9375,993.3568,
000000.000,0.0,0.0,0.0,99.99,27.0,25.0,993.3474,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.0625,993.3532,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.0625,993.3182,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.2368,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
